"index","trait","values","flag","transf","transf_val"
21,"Cd111",0.008333876,"Skewed","",NA
21,"Cd111",0.002845564,"Skewed","",NA
21,"Cd111",0.009726684,"Skewed","",NA
21,"Cd111",0.002450626,"Skewed","",NA
21,"Cd111",0.001372224,"Skewed","",NA
21,"Cd111",0.005098898,"Skewed","",NA
21,"Cd111",0.011104475,"Skewed","",NA
21,"Cd111",0.00545634,"Skewed","",NA
21,"Cd111",0.002264816,"Skewed","",NA
21,"Cd111",0.007075478,"Skewed","",NA
21,"Cd111",0.007756218,"Skewed","",NA
21,"Cd111",0.004361153,"Skewed","",NA
21,"Cd111",0.004647677,"Skewed","",NA
21,"Cd111",0.003568566,"Skewed","",NA
21,"Cd111",0.003656149,"Skewed","",NA
21,"Cd111",0.003465316,"Skewed","",NA
21,"Cd111",0.003872484,"Skewed","",NA
21,"Cd111",0.004160388,"Skewed","",NA
21,"Cd111",0.004045821,"Skewed","",NA
21,"Cd111",0.002779639,"Skewed","",NA
21,"Cd111",0.006513861,"Skewed","",NA
21,"Cd111",0.013592775,"Skewed","",NA
21,"Cd111",0.033385966,"Skewed","",NA
21,"Cd111",0.009319417,"Skewed","",NA
21,"Cd111",0.003100282,"Skewed","",NA
21,"Cd111",0.005717223,"Skewed","",NA
21,"Cd111",0.00485476,"Skewed","",NA
21,"Cd111",0.003548325,"Skewed","",NA
21,"Cd111",0.391176413,"Skewed","",NA
21,"Cd111",0.000528499,"Skewed","",NA
21,"Cd111",0.003563637,"Skewed","",NA
21,"Cd111",0.003417271,"Skewed","",NA
21,"Cd111",0.002196163,"Skewed","",NA
21,"Cd111",0.0044365,"Skewed","",NA
21,"Cd111",0.004902275,"Skewed","",NA
21,"Cd111",0.00945081,"Skewed","",NA
21,"Cd111",0.008291802,"Skewed","",NA
21,"Cd111",0.003252464,"Skewed","",NA
21,"Cd111",0.00165095,"Skewed","",NA
21,"Cd111",0.001641671,"Skewed","",NA
21,"Cd111",0.003529662,"Skewed","",NA
21,"Cd111",0.001763481,"Skewed","",NA
21,"Cd111",0.006294892,"Skewed","",NA
21,"Cd111",0.006782901,"Skewed","",NA
21,"Cd111",0.007997121,"Skewed","",NA
21,"Cd111",0.005261728,"Skewed","",NA
21,"Cd111",0.002795408,"Skewed","",NA
21,"Cd111",0.001733784,"Skewed","",NA
21,"Cd111",0.004891983,"Skewed","",NA
21,"Cd111",0.006386656,"Skewed","",NA
21,"Cd111",0.006401583,"Skewed","",NA
21,"Cd111",0.00327222,"Skewed","",NA
21,"Cd111",0.006873139,"Skewed","",NA
21,"Cd111",0.019087537,"Skewed","",NA
21,"Cd111",0.002117061,"Skewed","",NA
21,"Cd111",0.00474709,"Skewed","",NA
21,"Cd111",0.00253727,"Skewed","",NA
21,"Cd111",0.005572019,"Skewed","",NA
21,"Cd111",0.007635421,"Skewed","",NA
21,"Cd111",0.004974302,"Skewed","",NA
21,"Cd111",0.002968642,"Skewed","",NA
21,"Cd111",0.00817315,"Skewed","",NA
21,"Cd111",0.002988646,"Skewed","",NA
21,"Cd111",0.00167964,"Skewed","",NA
21,"Cd111",0.002221796,"Skewed","",NA
21,"Cd111",0.006552895,"Skewed","",NA
21,"Cd111",0.009231354,"Skewed","",NA
21,"Cd111",0.00574808,"Skewed","",NA
21,"Cd111",0.006075683,"Skewed","",NA
21,"Cd111",0.008040519,"Skewed","",NA
21,"Cd111",0.003406071,"Skewed","",NA
21,"Cd111",0.002098946,"Skewed","",NA
21,"Cd111",0.005023842,"Skewed","",NA
21,"Cd111",0.005971116,"Skewed","",NA
21,"Cd111",0.007325737,"Skewed","",NA
21,"Cd111",0.007586945,"Skewed","",NA
21,"Cd111",0.008365127,"Skewed","",NA
21,"Cd111",0.00777578,"Skewed","",NA
21,"Cd111",0.005277825,"Skewed","",NA
21,"Cd111",0.005821333,"Skewed","",NA
21,"Cd111",0.008706387,"Skewed","",NA
21,"Cd111",0.006019205,"Skewed","",NA
21,"Cd111",0.007683592,"Skewed","",NA
21,"Cd111",0.009457692,"Skewed","",NA
21,"Cd111",0.003756823,"Skewed","",NA
21,"Cd111",0.006066917,"Skewed","",NA
21,"Cd111",0.006948676,"Skewed","",NA
21,"Cd111",0.004871412,"Skewed","",NA
21,"Cd111",0.011145802,"Skewed","",NA
21,"Cd111",0.006762048,"Skewed","",NA
21,"Cd111",0.022947273,"Skewed","",NA
21,"Cd111",0.004826166,"Skewed","",NA
21,"Cd111",0.005330308,"Skewed","",NA
21,"Cd111",0.003878346,"Skewed","",NA
21,"Cd111",0.004453221,"Skewed","",NA
21,"Cd111",0.003082748,"Skewed","",NA
21,"Cd111",0.001593947,"Skewed","",NA
21,"Cd111",0.002148035,"Skewed","",NA
21,"Cd111",0.005613681,"Skewed","",NA
21,"Cd111",0.009572075,"Skewed","",NA
21,"Cd111",0.01058398,"Skewed","",NA
21,"Cd111",0.006914929,"Skewed","",NA
21,"Cd111",0.003938405,"Skewed","",NA
21,"Cd111",0.008392082,"Skewed","",NA
21,"Cd111",0.003404084,"Skewed","",NA
21,"Cd111",0.012117441,"Skewed","",NA
21,"Cd111",0.003030402,"Skewed","",NA
21,"Cd111",0.004945257,"Skewed","",NA
21,"Cd111",0.003516816,"Skewed","",NA
21,"Cd111",0.005011911,"Skewed","",NA
21,"Cd111",0.010632258,"Skewed","",NA
21,"Cd111",0.005173692,"Skewed","",NA
21,"Cd111",0.004341506,"Skewed","",NA
21,"Cd111",0.010295072,"Skewed","",NA
